GLOBAL UNIQUE IDENTIFIER	LAST EDITED DATE	TAXONOMIC ORDER	CATEGORY	TAXON CONCEPT ID	COMMON NAME	SCIENTIFIC NAME	SUBSPECIES COMMON NAME	SUBSPECIES SCIENTIFIC NAME	EXOTIC CODE	OBSERVATION COUNT	BREEDING CODE	BREEDING CATEGORY	BEHAVIOR CODE	AGE/SEX	COUNTRY	COUNTRY CODE	STATE	STATE CODE	COUNTY	COUNTY CODE	IBA CODE	BCR CODE	USFWS CODE	ATLAS BLOCK	LOCALITY	LOCALITY ID	LOCALITY TYPE	LATITUDE	LONGITUDE	OBSERVATION DATE	TIME OBSERVATIONS STARTED	OBSERVER ID	SAMPLING EVENT IDENTIFIER	PROTOCOL TYPE	PROTOCOL CODE	PROJECT CODE	DURATION MINUTES	EFFORT DISTANCE KM	EFFORT AREA HA	NUMBER OBSERVERS	ALL SPECIES REPORTED	GROUP IDENTIFIER	HAS MEDIA	APPROVED	REVIEWED	REASON	TRIP COMMENTS	SPECIES COMMENTS	
URN:CornellLabOfOrnithology:EBIRD:OBS1216120380	2021-08-11 16:26:59.994961	27090	species	avibase-A5EC8BF5	American Dipper	Cinclus mexicanus				2					United States	US	Montana	US-MT	Gallatin	US-MT-031		10			Hyalite Canyon Road--from the gate to Langhor Campground	L14326542	P	45.5422499	-111.0378543	2021-08-11	10:30:00	obsr247322	S93093831	Traveling	P22	EBIRD	25	6.437		1	1		0	1	0		72 f, sunny.  Biking		
URN:CornellLabOfOrnithology:EBIRD:OBS1223729516	2022-01-26 19:49:50.524501	27090	species	avibase-A5EC8BF5	American Dipper	Cinclus mexicanus				1					United States	US	Montana	US-MT	Gallatin	US-MT-031		10			Swimming Hole, Taylor Fork Road, Gallatin Gateway, Montana, US (45.066, -111.214)	L16201456	P	45.0658606	-111.2139180	2021-08-03	18:05:00	obsr909409	S93691373	Traveling	P22	EBIRD	38	0.612		2	1	G7783411	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1222960121	2021-08-23 10:26:51.589057	27090	species	avibase-A5EC8BF5	American Dipper	Cinclus mexicanus				1					United States	US	Montana	US-MT	Gallatin	US-MT-031		10			Grotto Falls Area	L1235891	H	45.4442652	-110.9627295	2021-08-22	13:55:00	obsr247322	S93632940	Traveling	P22	EBIRD	75	1.931		1	1		0	1	0		63 f, sunny.  With Tamie, Rick, and Michelle Hoffman.  Slow walk, and super quiet.		
URN:CornellLabOfOrnithology:EBIRD:OBS1228574858	2022-10-21 19:16:00.634095	27090	species	avibase-A5EC8BF5	American Dipper	Cinclus mexicanus				1					United States	US	Montana	US-MT	Gallatin	US-MT-031		10			Monforton School	L4121106	P	45.6746726	-111.1725426	2021-08-05	17:30:00	obsr592594	S94051719	Stationary	P21	EBIRD	15			2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1225412987	2021-08-27 19:52:47.848988	27090	species	avibase-A5EC8BF5	American Dipper	Cinclus mexicanus				1					United States	US	Montana	US-MT	Gallatin	US-MT-031		10	USFWS_773		Drinking Horse Trail	L2830287	H	45.7054900	-110.9743166	2021-08-27	15:45:00	obsr45736	S93814514	Traveling	P22	EBIRD	126	3.830		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1337389409	2022-02-08 11:34:44.87442	27090	species	avibase-A5EC8BF5	American Dipper	Cinclus mexicanus				1					United States	US	Montana	US-MT	Gallatin	US-MT-031		10			Custer Gallatin National Forest, Bozeman US-MT 45.53489, -111.01631	L17682117	P	45.5348900	-111.0163060	2021-08-11	09:20:00	obsr339389	S102270899	Traveling	P22	EBIRD	48	0.700		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1214544383	2021-08-08 18:05:05.88667	27090	species	avibase-A5EC8BF5	American Dipper	Cinclus mexicanus				1					United States	US	Montana	US-MT	Gallatin	US-MT-031		10			Gallatin River Marsh at Tepee Creek	L4737184	H	45.0605883	-111.1675072	2021-08-07	07:41:00	obsr542553	S92965412	Incidental	P20	EBIRD				1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1221868822	2021-08-21 17:16:03.431845	27090	species	avibase-A5EC8BF5	American Dipper	Cinclus mexicanus				3					United States	US	Montana	US-MT	Gallatin	US-MT-031		10			Custer Gallatin National Forest, Gallatin Gateway US-MT (45.4400,-111.1838)	L16173549	P	45.4399720	-111.1837630	2021-08-15	18:07:00	obsr1370834	S93550436	Incidental	P20	EBIRD				1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1290713316	2021-12-14 15:46:08.105969	27090	species	avibase-A5EC8BF5	American Dipper	Cinclus mexicanus				1					United States	US	Montana	US-MT	Gallatin	US-MT-031		10			Glen Lake Rotary Park--Trails east of the river	L2191787	H	45.7062552	-111.0325441	2021-09-26	15:30:00	obsr1163259	S98566321	Traveling	P22	EBIRD	120	3.380		1	1		1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1432960087	2022-05-17 00:00:04.568772	27090	species	avibase-A5EC8BF5	American Dipper	Cinclus mexicanus				2					United States	US	Montana	US-MT	Gallatin	US-MT-031		10			410 E Tamarack St, Bozeman US-MT 45.68854, -111.03079	L11673735	P	45.6885350	-111.0307890	2021-09-24	18:17:00	obsr1210884	S110445685	Traveling	P22	EBIRD	18	0.992		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1250453054	2021-10-04 20:14:24.196576	27090	species	avibase-A5EC8BF5	American Dipper	Cinclus mexicanus				1					United States	US	Montana	US-MT	Gallatin	US-MT-031		10	USFWS_773		Bozeman Fish Technology Center 	L1369577	H	45.7071231	-110.9785065	2021-09-06	17:00:00	obsr116065	S95611970	Historical	P62	EBIRD	45	0.805		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1229825072	2021-09-03 20:41:31.388019	27090	species	avibase-A5EC8BF5	American Dipper	Cinclus mexicanus				2					United States	US	Montana	US-MT	Gallatin	US-MT-031		10			Rocky Creek - Bozeman Pass	L2393804	P	45.6424100	-110.9243500	2021-09-03	16:51:00	obsr347537	S94138827	Traveling	P22	EBIRD	104	1.159		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1229024051	2021-09-13 07:56:58.800977	27090	species	avibase-A5EC8BF5	American Dipper	Cinclus mexicanus				1					United States	US	Montana	US-MT	Gallatin	US-MT-031		10			Hyalite Creek riparian/canyon mouth	L1553572	P	45.5834588	-111.0824868	2021-09-02	11:19:00	obsr247322	S94081084	Traveling	P22	EBIRD	66	1.609		1	1		0	1	0		56-61 f, sunny, very pleasant.  Kind of quiet, but a bit of a thrush rush and tanagers.		
URN:CornellLabOfOrnithology:EBIRD:OBS1246226603	2021-09-28 18:15:01.893511	27090	species	avibase-A5EC8BF5	American Dipper	Cinclus mexicanus				1					United States	US	Montana	US-MT	Gallatin	US-MT-031		10			Fairy Lake	L6261303	H	45.9044338	-110.9579551	2021-09-28	08:45:00	obsr221325	S95312052	Traveling	P22	EBIRD	211	5.747		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1232812983	2021-09-08 03:22:54.836276	27090	species	avibase-A5EC8BF5	American Dipper	Cinclus mexicanus				1					United States	US	Montana	US-MT	Gallatin	US-MT-031		10			Creekside Park and Trails	L7392929	H	45.7057665	-111.0048321	2021-09-05		obsr731185	S94358446	Incidental	P20	EBIRD					0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1233078839	2021-09-08 14:06:09.082709	27090	species	avibase-A5EC8BF5	American Dipper	Cinclus mexicanus				1					United States	US	Montana	US-MT	Gallatin	US-MT-031		10			Hyalite Creek riparian/canyon mouth	L1553572	P	45.5834588	-111.0824868	2021-09-08	11:14:00	obsr247322	S94378458	Traveling	P22	EBIRD	33	1.609		1	1		0	1	0		68-72 f, sunny.  Very quiet.		
URN:CornellLabOfOrnithology:EBIRD:OBS1242149091	2021-09-22 16:18:48.725295	27090	species	avibase-A5EC8BF5	American Dipper	Cinclus mexicanus				1					United States	US	Montana	US-MT	Gallatin	US-MT-031		10			Glen Lake Rotary Park	L3887446	H	45.7047752	-111.0375201	2021-09-22	09:20:00	obsr45736	S95021895	Traveling	P22	EBIRD	157	2.849		2	1		0	1	0		with Don Profota		
URN:CornellLabOfOrnithology:EBIRD:OBS1237442495	2021-09-15 08:45:47.798138	27090	species	avibase-A5EC8BF5	American Dipper	Cinclus mexicanus				1					United States	US	Montana	US-MT	Gallatin	US-MT-031		10			West Creek CG	L2997472	P	45.4321228	-111.1576651	2021-09-11	13:46:00	obsr86214	S94683570	Traveling	P22	EBIRD	61	1.690		2	1		0	1	0		Sign reads Rat Lake Trailhead.  6 miles from the highway.  2 Sparkies heard and 1 vague bird squeak.  VERY quiet		
URN:CornellLabOfOrnithology:EBIRD:OBS1242222551	2021-09-22 16:33:50.99062	27090	species	avibase-A5EC8BF5	American Dipper	Cinclus mexicanus				2					United States	US	Montana	US-MT	Gallatin	US-MT-031		10			Hyalite Canyon Road--from the gate to Langhor Campground	L14326542	P	45.5422499	-111.0378543	2021-09-22	10:32:00	obsr247322	S95027742	Traveling	P22	EBIRD	30	5.633		1	1		0	1	0		60 f, sunny. Biking		
URN:CornellLabOfOrnithology:EBIRD:OBS1241817578	2021-10-01 16:25:24.680548	27090	species	avibase-A5EC8BF5	American Dipper	Cinclus mexicanus				1					United States	US	Montana	US-MT	Gallatin	US-MT-031		10			Glen Lake Rotary Park--Trails east of the river	L2191787	H	45.7062552	-111.0325441	2021-09-18	16:32:00	obsr347537	S95000563	Traveling	P22	EBIRD	29	1.127		1	1		1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1241616502	2021-09-21 16:40:51.753348	27090	species	avibase-A5EC8BF5	American Dipper	Cinclus mexicanus				1					United States	US	Montana	US-MT	Gallatin	US-MT-031		10			Hyalite Creek riparian/canyon mouth	L1553572	P	45.5834588	-111.0824868	2021-09-21	11:20:00	obsr247322	S94986044	Traveling	P22	EBIRD	61	1.609		1	1		0	1	0		52-60 f, sunny.		
URN:CornellLabOfOrnithology:EBIRD:OBS1248083545	2021-10-01 16:57:42.467136	27090	species	avibase-A5EC8BF5	American Dipper	Cinclus mexicanus				1					United States	US	Montana	US-MT	Gallatin	US-MT-031		10	USFWS_773		Bozeman Fish Technology Center 	L1369577	H	45.7071231	-110.9785065	2021-10-01	14:22:00	obsr347537	S95443775	Traveling	P22	EBIRD	34	0.499		1	1		0	1	0			Immature	
URN:CornellLabOfOrnithology:EBIRD:OBS1247932687	2021-10-01 12:36:10.878209	27090	species	avibase-A5EC8BF5	American Dipper	Cinclus mexicanus				1					United States	US	Montana	US-MT	Gallatin	US-MT-031		10			Glen Lake Rotary Park--Trails east of the river	L2191787	H	45.7062552	-111.0325441	2021-10-01	09:50:00	obsr1282452	S95431835	Traveling	P22	EBIRD	39	1.723		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1266192801	2021-10-27 13:14:43.28578	27090	species	avibase-A5EC8BF5	American Dipper	Cinclus mexicanus				1					United States	US	Montana	US-MT	Gallatin	US-MT-031		10			Story Mill Community Park	L4686166	H	45.6976446	-111.0224290	2021-10-27	10:30:00	obsr45736	S96771622	Traveling	P22	EBIRD	40	1.287		2	1		0	1	0			Singing in the creek	
URN:CornellLabOfOrnithology:EBIRD:OBS1256564478	2021-10-12 16:45:20.917317	27090	species	avibase-A5EC8BF5	American Dipper	Cinclus mexicanus				1					United States	US	Montana	US-MT	Gallatin	US-MT-031		10			Story Mill Community Park	L4686166	H	45.6976446	-111.0224290	2021-10-12	14:03:00	obsr45736	S96043467	Traveling	P22	EBIRD	39	1.416		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1265194730	2021-10-26 14:37:14.391553	27090	species	avibase-A5EC8BF5	American Dipper	Cinclus mexicanus				1					United States	US	Montana	US-MT	Gallatin	US-MT-031		10			Hyalite Reservoir	L3760369	H	45.4821245	-110.9694242	2021-10-25	09:45:00	obsr45736	S96698785	Traveling	P22	EBIRD	105	3.219		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1268431832	2021-10-31 11:34:55.008931	27090	species	avibase-A5EC8BF5	American Dipper	Cinclus mexicanus				3					United States	US	Montana	US-MT	Gallatin	US-MT-031		10			Mad Mile stretch of Gallatin River	L16778600	P	45.3985137	-111.2146021	2021-10-30	13:00:00	obsr967207	S96928768	Traveling	P22	EBIRD	130	6.437		3	1		0	1	0		birds observed while kayaking down the gallatin.		
URN:CornellLabOfOrnithology:EBIRD:OBS1247857227	2021-10-01 10:48:57.391986	27090	species	avibase-A5EC8BF5	American Dipper	Cinclus mexicanus				2					United States	US	Montana	US-MT	Gallatin	US-MT-031		10			Cherry River FAS	L1502605	H	45.7110534	-111.0505077	2021-10-01	08:14:00	obsr851795	S95426489	Traveling	P22	EBIRD	34	1.352		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1262686243	2021-10-21 18:58:43.205568	27090	species	avibase-A5EC8BF5	American Dipper	Cinclus mexicanus				1					United States	US	Montana	US-MT	Gallatin	US-MT-031		10	USFWS_773		Drinking Horse Trail	L2830287	H	45.7054900	-110.9743166	2021-10-18	09:45:00	obsr402783	S96525636	Traveling	P22	EBIRD	83	3.219		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1250984924	2021-10-05 18:09:28.683519	27090	species	avibase-A5EC8BF5	American Dipper	Cinclus mexicanus				2					United States	US	Montana	US-MT	Gallatin	US-MT-031		10			Axtell-Anceny Bridge FAS	L3340130	H	45.6231024	-111.2052441	2021-10-05	13:52:00	obsr510129	S95648955	Traveling	P22	EBIRD	137	0.161		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1257903406	2022-10-21 19:39:58.541518	27090	species	avibase-A5EC8BF5	American Dipper	Cinclus mexicanus				1					United States	US	Montana	US-MT	Gallatin	US-MT-031		10			Story Mill Community Park	L4686166	H	45.6976446	-111.0224290	2021-10-14	16:05:00	obsr45736	S96133336	Traveling	P22	EBIRD	57	1.287		2	1		0	1	0		37 degrees and breezy	downstream from the spur bridge	
URN:CornellLabOfOrnithology:EBIRD:OBS1274065471	2021-11-09 14:13:33.029491	27090	species	avibase-A5EC8BF5	American Dipper	Cinclus mexicanus				1					United States	US	Montana	US-MT	Gallatin	US-MT-031		10			Story Mill Community Park	L4686166	H	45.6976446	-111.0224290	2021-11-09	09:50:00	obsr268037	S97359474	Traveling	P22	EBIRD	30	0.644		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1272688992	2021-11-25 15:39:46.214814	27090	species	avibase-A5EC8BF5	American Dipper	Cinclus mexicanus				1					United States	US	Montana	US-MT	Gallatin	US-MT-031		10			Hyalite Reservoir	L3760369	H	45.4821245	-110.9694242	2021-11-06	14:14:00	obsr428450	S97250143	Traveling	P22	EBIRD	89	1.931		3	1	G7394155	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1279736598	2021-11-21 08:48:13.213925	27090	species	avibase-A5EC8BF5	American Dipper	Cinclus mexicanus				1					United States	US	Montana	US-MT	Gallatin	US-MT-031		10			Langohr Campground	L1235908	H	45.5344463	-111.0164273	2021-11-18	15:55:00	obsr247322	S97760350	Traveling	P22	EBIRD	16	0.805		1	1		0	1	0		40 f, cloudy.	.5 mile downstream from the campground.	
URN:CornellLabOfOrnithology:EBIRD:OBS1272688377	2021-11-25 15:39:46.214814	27090	species	avibase-A5EC8BF5	American Dipper	Cinclus mexicanus				1					United States	US	Montana	US-MT	Gallatin	US-MT-031		10			Hyalite Reservoir	L3760369	H	45.4821245	-110.9694242	2021-11-06	14:14:00	obsr347537	S97245294	Traveling	P22	EBIRD	89	1.931		3	1	G7394155	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1286194110	2021-11-29 13:39:58.688623	27090	species	avibase-A5EC8BF5	American Dipper	Cinclus mexicanus				2					United States	US	Montana	US-MT	Gallatin	US-MT-031		10			Story Mill Community Park	L4686166	H	45.6976446	-111.0224290	2021-11-29	10:40:00	obsr510129	S98247968	Traveling	P22	EBIRD	57	0.821		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1284360695	2021-11-26 17:20:54.298931	27090	species	avibase-A5EC8BF5	American Dipper	Cinclus mexicanus				2					United States	US	Montana	US-MT	Gallatin	US-MT-031		10			Grotto Falls Area	L1235891	H	45.4442652	-110.9627295	2021-11-26	12:05:00	obsr535228	S98107097	Traveling	P22	EBIRD	106	4.426		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1276403467	2021-11-13 14:11:09.845635	27090	species	avibase-A5EC8BF5	American Dipper	Cinclus mexicanus				1					United States	US	Montana	US-MT	Gallatin	US-MT-031		10			Cherry River FAS	L1502605	H	45.7110534	-111.0505077	2021-11-13	11:08:00	obsr1718783	S97526314	Traveling	P22	EBIRD	44	3.380		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1270560476	2021-11-03 18:55:07.759089	27090	species	avibase-A5EC8BF5	American Dipper	Cinclus mexicanus				3					United States	US	Montana	US-MT	Gallatin	US-MT-031		10			Creekside Park and Trails	L7392929	H	45.7057665	-111.0048321	2021-11-03	16:29:00	obsr347537	S97087334	Traveling	P22	EBIRD	25	0.499		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1282792138	2021-11-27 13:43:03.464144	27090	species	avibase-A5EC8BF5	American Dipper	Cinclus mexicanus				1					United States	US	Montana	US-MT	Gallatin	US-MT-031		10			Hyalite Reservoir	L3760369	H	45.4821245	-110.9694242	2021-11-23	14:07:00	obsr247322	S97987354	Traveling	P22	EBIRD	93	2.897		1	1		0	1	0		38-36 f, cloudy with snow flurries around the peaks.  Breezy.  Lake 50% frozen.  Walked around Chishom campground area, plus the east road driving.		
URN:CornellLabOfOrnithology:EBIRD:OBS1286161001	2021-11-29 12:37:05.260646	27090	species	avibase-A5EC8BF5	American Dipper	Cinclus mexicanus				1					United States	US	Montana	US-MT	Gallatin	US-MT-031		10			Cherry River FAS	L1502605	H	45.7110534	-111.0505077	2021-11-29	09:27:00	obsr1592136	S98245319	Traveling	P22	EBIRD	69	3.845		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1305896820	2021-12-30 10:13:22.212638	27090	species	avibase-A5EC8BF5	American Dipper	Cinclus mexicanus				1					United States	US	Montana	US-MT	Gallatin	US-MT-031		10			56160-56994 Gallatin Road, Gallatin Gateway, Montana, US (45.367, -111.175)	L17247846	P	45.3668994	-111.1751762	2021-12-27	08:11:00	obsr339642	S99683480	Incidental	P20	EBIRD				3	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1302166462	2021-12-24 17:00:51.92414	27090	species	avibase-A5EC8BF5	American Dipper	Cinclus mexicanus				3					United States	US	Montana	US-MT	Gallatin	US-MT-031		10			Big Sky, Montana, US (45.195, -111.217)	L17188237	P	45.1945249	-111.2168477	2021-12-24	13:51:00	obsr934515	S99380401	Traveling	P22	EBIRD	31	25.025		2	1	G7580161	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1289156040	2021-12-04 13:25:42.495689	27090	species	avibase-A5EC8BF5	American Dipper	Cinclus mexicanus				1					United States	US	Montana	US-MT	Gallatin	US-MT-031		10			Cherry River FAS	L1502605	H	45.7110534	-111.0505077	2021-12-04	10:00:00	obsr510129	S98454471	Traveling	P22	EBIRD	84	1.287		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1302149222	2021-12-24 17:00:51.92414	27090	species	avibase-A5EC8BF5	American Dipper	Cinclus mexicanus				3					United States	US	Montana	US-MT	Gallatin	US-MT-031		10			Big Sky, Montana, US (45.195, -111.217)	L17188237	P	45.1945249	-111.2168477	2021-12-24	13:51:00	obsr744899	S99380235	Traveling	P22	EBIRD	31	25.025		2	1	G7580161	0	1	0		27 degrees, 3 mph wind, cloudy with light snow.		
URN:CornellLabOfOrnithology:EBIRD:OBS1306086731	2021-12-30 14:32:04.688545	27090	species	avibase-A5EC8BF5	American Dipper	Cinclus mexicanus				1					United States	US	Montana	US-MT	Gallatin	US-MT-031		10			Story Mill Community Park	L4686166	H	45.6976446	-111.0224290	2021-12-30	11:41:00	obsr45736	S99702104	Traveling	P22	EBIRD	48	1.706		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1296720439	2021-12-16 14:41:34.909867	27090	species	avibase-A5EC8BF5	American Dipper	Cinclus mexicanus				1					United States	US	Montana	US-MT	Gallatin	US-MT-031		10			Story Mill Community Park	L4686166	H	45.6976446	-111.0224290	2021-12-16	09:30:00	obsr447841	S98963397	Traveling	P22	EBIRD	60	0.805		3	1		0	1	0		Walking along the stream-side trail and adjacent trees		
URN:CornellLabOfOrnithology:EBIRD:OBS1291704702	2021-12-08 15:56:30.438717	27090	species	avibase-A5EC8BF5	American Dipper	Cinclus mexicanus				1					United States	US	Montana	US-MT	Gallatin	US-MT-031		10			Drinking Horse trail	L2695291	P	45.7051903	-110.9768915	2021-12-06	13:30:00	obsr441627	S98636301	Traveling	P22	EBIRD	65	2.414		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1295735912	2021-12-14 18:51:58.242922	27090	species	avibase-A5EC8BF5	American Dipper	Cinclus mexicanus				1					United States	US	Montana	US-MT	Gallatin	US-MT-031		10			450–632 W Williams Rd, Gallatin Gateway US-MT 45.54035, -111.23500	L17102427	P	45.5403520	-111.2349990	2021-12-14	16:51:00	obsr2047702	S98895211	Incidental	P20	EBIRD				1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1298893154	2021-12-19 14:43:11.793511	27090	species	avibase-A5EC8BF5	American Dipper	Cinclus mexicanus				1					United States	US	Montana	US-MT	Gallatin	US-MT-031		10			Sourdough Nature Trail	L1235897	H	45.6398026	-111.0306966	2021-12-19	10:34:00	obsr510129	S99124366	Traveling	P22	EBIRD	68	1.255		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1313946118	2022-01-08 17:12:20.303959	27090	species	avibase-A5EC8BF5	American Dipper	Cinclus mexicanus				1					United States	US	Montana	US-MT	Gallatin	US-MT-031		10			Story Mill Community Park	L4686166	H	45.6976446	-111.0224290	2022-01-04	12:30:00	obsr702842	S100377925	Traveling	P22	EBIRD	30	0.483		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1310105845	2022-01-03 18:12:46.351405	27090	species	avibase-A5EC8BF5	American Dipper	Cinclus mexicanus				1					United States	US	Montana	US-MT	Gallatin	US-MT-031		10			4997-4725 Hamilton Road, Belgrade, Montana, US (45.853, -111.119)	L17316972	P	45.8532864	-111.1185313	2022-01-03	14:50:00	obsr45736	S100056988	Traveling	P22	EBIRD	17	6.437		1	1		0	1	0		Including Wes Davis Rd.		
URN:CornellLabOfOrnithology:EBIRD:OBS1313734725	2022-01-08 13:45:11.942908	27090	species	avibase-A5EC8BF5	American Dipper	Cinclus mexicanus				1					United States	US	Montana	US-MT	Gallatin	US-MT-031		10			Story Mill Community Park	L4686166	H	45.6976446	-111.0224290	2022-01-08	08:41:00	obsr45736	S100356469	Traveling	P22	EBIRD	45	1.127		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1311760701	2022-01-05 19:22:37.955522	27090	species	avibase-A5EC8BF5	American Dipper	Cinclus mexicanus				1					United States	US	Montana	US-MT	Gallatin	US-MT-031		10			Story Mill Community Park	L4686166	H	45.6976446	-111.0224290	2022-01-05	15:30:00	obsr45736	S100197016	Traveling	P22	EBIRD	40	1.127		2	1		0	1	0		-2 F with light snow		
URN:CornellLabOfOrnithology:EBIRD:OBS1314721471	2022-01-09 14:32:21.063808	27090	species	avibase-A5EC8BF5	American Dipper	Cinclus mexicanus				2					United States	US	Montana	US-MT	Gallatin	US-MT-031		10			Creekside Park and Trails	L7392929	H	45.7057665	-111.0048321	2022-01-02	14:34:00	obsr428450	S100439379	Traveling	P22	EBIRD	47	4.479		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1313793453	2022-01-08 14:52:55.026193	27090	species	avibase-A5EC8BF5	American Dipper	Cinclus mexicanus				1					United States	US	Montana	US-MT	Gallatin	US-MT-031		10			Bozeman Creek Trail	L2474077	P	45.5859328	-111.0214806	2022-01-08	08:15:00	obsr441627	S100363363	Traveling	P22	EBIRD	90	4.506		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1330722578	2022-01-30 17:02:46.646582	27090	species	avibase-A5EC8BF5	American Dipper	Cinclus mexicanus				1					United States	US	Montana	US-MT	Gallatin	US-MT-031		10			Story Mill Community Park	L4686166	H	45.6976446	-111.0224290	2022-01-29	12:10:00	obsr702842	S101744695	Traveling	P22	EBIRD	20	0.161		1	1		0	1	0				
